Lon,Lat,ID_merged
-30,27.5,34
-29,27.5,34
-28,27.5,34
-27,27.5,34
-26,27.5,34
-25,27.5,34
-24,27.5,34
-23,27.5,34
-22,27.5,34
-21,27.5,34
-20,27.5,34
-19,27.5,34
-18,27.5,34
-17,27.5,117
-16,27.5,117
-15,27.5,117
-14,27.5,117
34,27.5,123
35,27.5,123
50,27.5,122
51,27.5,122
52,27.5,122
121,27.5,118
122,27.5,118
123,27.5,118
124,27.5,118
125,27.5,118
126,27.5,118
127,27.5,118
128,27.5,118
129,27.5,115
130,27.5,115
131,27.5,115
132,27.5,115
133,27.5,115
134,27.5,61
135,27.5,61
136,27.5,61
137,27.5,61
138,27.5,61
139,27.5,61
140,27.5,61
141,27.5,61
142,27.5,61
143,27.5,61
144,27.5,61
145,27.5,61
146,27.5,61
147,27.5,61
148,27.5,61
149,27.5,61
150,27.5,61
151,27.5,61
152,27.5,61
153,27.5,61
154,27.5,61
155,27.5,61
156,27.5,61
157,27.5,61
158,27.5,61
159,27.5,61
160,27.5,61
161,27.5,61
162,27.5,61
163,27.5,61
164,27.5,61
165,27.5,61
166,27.5,61
167,27.5,61
168,27.5,61
169,27.5,61
170,27.5,61
171,27.5,61
172,27.5,61
173,27.5,61
174,27.5,61
175,27.5,61
176,27.5,61
177,27.5,61
178,27.5,61
179,27.5,61
-179,26.5,61
-178,26.5,124
-177,26.5,124
-176,26.5,124
-175,26.5,124
-174,26.5,124
-173,26.5,124
-172,26.5,124
-171,26.5,124
-170,26.5,124
-169,26.5,124
-168,26.5,77
-167,26.5,77
-166,26.5,77
-165,26.5,77
-164,26.5,77
-163,26.5,77
-162,26.5,77
-161,26.5,77
-160,26.5,77
-159,26.5,77
-158,26.5,77
-157,26.5,77
-156,26.5,77
-155,26.5,77
-154,26.5,77
-153,26.5,77
-152,26.5,77
-151,26.5,77
-150,26.5,77
-149,26.5,77
-148,26.5,77
-147,26.5,77
-146,26.5,77
-145,26.5,77
-144,26.5,77
-143,26.5,77
-142,26.5,77
-141,26.5,77
-140,26.5,77
-139,26.5,77
-138,26.5,77
-137,26.5,77
-136,26.5,77
-135,26.5,77
-134,26.5,77
-133,26.5,77
-132,26.5,77
-131,26.5,77
-130,26.5,77
-129,26.5,77
-128,26.5,77
-127,26.5,77
-126,26.5,77
-125,26.5,77
-124,26.5,77
-123,26.5,110
-122,26.5,110
-121,26.5,110
-120,26.5,110
-119,26.5,110
-118,26.5,110
-117,26.5,110
-116,26.5,110
-115,26.5,110
-114,26.5,110
-113,26.5,110
-111,26.5,120
-110,26.5,120
-97,26.5,121
-96,26.5,121
-95,26.5,121
-94,26.5,121
-93,26.5,121
-92,26.5,121
-91,26.5,121
-90,26.5,121
-89,26.5,121
-88,26.5,121
-87,26.5,121
-86,26.5,121
-85,26.5,121
-84,26.5,121
-83,26.5,121
-80,26.5,119
-79,26.5,119
-78,26.5,119
-77,26.5,119
-76,26.5,31
-75,26.5,31
-74,26.5,31
-73,26.5,31
-72,26.5,31
-71,26.5,31
-70,26.5,31
-69,26.5,31
-68,26.5,31
-67,26.5,31
-66,26.5,31
-65,26.5,31
-64,26.5,31
-63,26.5,31
-62,26.5,31
-61,26.5,31
-60,26.5,31
-59,26.5,31
-58,26.5,31
-57,26.5,31
-56,26.5,31
-55,26.5,31
-54,26.5,31
-53,26.5,31
-52,26.5,31
-51,26.5,31
-50,26.5,31
-49,26.5,31
-48,26.5,31
-47,26.5,31
-46,26.5,31
-45,26.5,31
-44,26.5,31
-43,26.5,31
-42,26.5,31
-41,26.5,31
-40,26.5,31
-39,26.5,34
-38,26.5,34
-37,26.5,34
-36,26.5,34
-35,26.5,34
-34,26.5,34
-33,26.5,34
-32,26.5,34
-31,26.5,34
-30,26.5,34
-29,26.5,34
-28,26.5,34
-27,26.5,34
-26,26.5,34
-25,26.5,34
-24,26.5,34
-23,26.5,34
-22,26.5,34
-21,26.5,34
-20,26.5,34
-19,26.5,34
-18,26.5,117
-17,26.5,117
-16,26.5,117
-15,26.5,117
-14,26.5,117
35,26.5,123
36,26.5,123
51,26.5,122
52,26.5,122
53,26.5,122
54,26.5,122
55,26.5,122
56,26.5,122
57,26.5,122
120,26.5,118
121,26.5,118
122,26.5,118
123,26.5,118
124,26.5,118
125,26.5,118
126,26.5,118
127,26.5,118
129,26.5,115
130,26.5,115
131,26.5,115
132,26.5,115
133,26.5,61
134,26.5,61
135,26.5,61
136,26.5,61
137,26.5,61
138,26.5,61
139,26.5,61
140,26.5,61
141,26.5,61
142,26.5,61
143,26.5,61
144,26.5,61
145,26.5,61
146,26.5,61
147,26.5,61
148,26.5,61
149,26.5,61
150,26.5,61
151,26.5,61
152,26.5,61
153,26.5,61
154,26.5,61
155,26.5,61
156,26.5,61
157,26.5,61
158,26.5,61
159,26.5,61
160,26.5,61
161,26.5,61
162,26.5,61
163,26.5,61
164,26.5,61
165,26.5,61
166,26.5,61
167,26.5,61
168,26.5,61
169,26.5,61
170,26.5,61
171,26.5,61
172,26.5,61
173,26.5,61
174,26.5,61
175,26.5,61
176,26.5,61
177,26.5,61
178,26.5,61
179,26.5,61
-179,25.5,61
-178,25.5,61
-177,25.5,61
-176,25.5,124
-175,25.5,124
-174,25.5,124
-173,25.5,124
-172,25.5,124
-171,25.5,124
-170,25.5,124
-169,25.5,124
-168,25.5,124
-167,25.5,124
-166,25.5,124
-165,25.5,124
-164,25.5,77
-163,25.5,77
-162,25.5,77
-161,25.5,77
-160,25.5,77
-159,25.5,77
-158,25.5,77
-157,25.5,77
-156,25.5,77
-155,25.5,77
-154,25.5,77
-153,25.5,77
-152,25.5,77
-151,25.5,77
-150,25.5,77
-149,25.5,77
-148,25.5,77
-147,25.5,77
-146,25.5,77
-145,25.5,77
-144,25.5,77
-143,25.5,77
-142,25.5,77
-141,25.5,77
-140,25.5,77
-139,25.5,77
-138,25.5,77
-137,25.5,77
-136,25.5,77
-135,25.5,77
-134,25.5,77
-133,25.5,77
-132,25.5,77
-131,25.5,77
-130,25.5,77
-129,25.5,77
-128,25.5,77
-127,25.5,77
-126,25.5,77
-125,25.5,77
-124,25.5,77
-123,25.5,77
-122,25.5,110
-121,25.5,110
-120,25.5,110
-119,25.5,110
-118,25.5,110
-117,25.5,110
-116,25.5,110
-115,25.5,110
-114,25.5,110
-113,25.5,110
-111,25.5,120
-110,25.5,120
-97,25.5,121
-96,25.5,121
-95,25.5,121
-94,25.5,121
-93,25.5,121
-92,25.5,121
-91,25.5,121
-90,25.5,121
-89,25.5,121
-88,25.5,121
-87,25.5,121
-86,25.5,121
-85,25.5,121
-84,25.5,121
-83,25.5,121
-82,25.5,121
-80,25.5,119
-79,25.5,125
-78,25.5,125
-77,25.5,125
-76,25.5,31
-75,25.5,31
-74,25.5,31
-73,25.5,31
-72,25.5,31
-71,25.5,31
-70,25.5,31
-69,25.5,31
-68,25.5,31
-67,25.5,31
-66,25.5,31
-65,25.5,31
-64,25.5,31
-63,25.5,31
-62,25.5,31
-61,25.5,31
-60,25.5,31
-59,25.5,31
-58,25.5,31
-57,25.5,31
-56,25.5,31
-55,25.5,31
-54,25.5,31
-53,25.5,31
-52,25.5,31
-51,25.5,31
-50,25.5,31
-49,25.5,31
-48,25.5,31
-47,25.5,31
-46,25.5,31
-45,25.5,31
-44,25.5,31
-43,25.5,31
-42,25.5,31
-41,25.5,31
-40,25.5,31
-39,25.5,34
-38,25.5,34
-37,25.5,34
-36,25.5,34
-35,25.5,34
-34,25.5,34
-33,25.5,34
-32,25.5,34
-31,25.5,34
-30,25.5,34
-29,25.5,34
-28,25.5,34
-27,25.5,34
-26,25.5,34
-25,25.5,34
-24,25.5,34
-23,25.5,34
-22,25.5,34
-21,25.5,34
-20,25.5,34
-19,25.5,34
-18,25.5,117
-17,25.5,117
-16,25.5,117
-15,25.5,117
35,25.5,123
36,25.5,123
37,25.5,123
52,25.5,122
53,25.5,122
54,25.5,122
55,25.5,122
57,25.5,122
58,25.5,122
120,25.5,118
121,25.5,118
122,25.5,118
123,25.5,118
124,25.5,118
125,25.5,118
126,25.5,115
127,25.5,115
128,25.5,115
129,25.5,115
130,25.5,115
131,25.5,115
132,25.5,115
133,25.5,61
134,25.5,61
135,25.5,61
136,25.5,61
137,25.5,61
138,25.5,61
139,25.5,61
140,25.5,61
141,25.5,61
142,25.5,61
143,25.5,61
144,25.5,61
145,25.5,61
146,25.5,61
147,25.5,61
148,25.5,61
149,25.5,61
150,25.5,61
151,25.5,61
152,25.5,61
153,25.5,61
154,25.5,61
155,25.5,61
156,25.5,61
157,25.5,61
158,25.5,61
159,25.5,61
160,25.5,61
161,25.5,61
162,25.5,61
163,25.5,61
164,25.5,61
165,25.5,61
166,25.5,61
167,25.5,61
168,25.5,61
169,25.5,61
170,25.5,61
171,25.5,61
172,25.5,61
173,25.5,61
174,25.5,61
175,25.5,61
176,25.5,61
177,25.5,61
178,25.5,61
179,25.5,61
-179,24.5,61
-178,24.5,61
-177,24.5,61
-176,24.5,61
-175,24.5,61
-174,24.5,124
-173,24.5,124
-172,24.5,124
-171,24.5,124
-170,24.5,124
-169,24.5,124
-168,24.5,124
-167,24.5,124
-166,24.5,124
-165,24.5,124
-164,24.5,124
-163,24.5,124
-162,24.5,124
-161,24.5,77
-160,24.5,77
-159,24.5,77
-158,24.5,77
-157,24.5,77
-156,24.5,77
-155,24.5,77
-154,24.5,77
-153,24.5,77
-152,24.5,77
-151,24.5,77
-150,24.5,77
-149,24.5,77
-148,24.5,77
-147,24.5,77
-146,24.5,77
-145,24.5,77
-144,24.5,77
-143,24.5,77
-142,24.5,77
-141,24.5,77
-140,24.5,77
-139,24.5,77
-138,24.5,77
-137,24.5,77
-136,24.5,77
-135,24.5,77
-134,24.5,77
-133,24.5,77
-132,24.5,77
-131,24.5,77
-130,24.5,77
-129,24.5,77
-128,24.5,77
-127,24.5,77
-126,24.5,77
-125,24.5,77
-124,24.5,77
-123,24.5,77
-122,24.5,77
-121,24.5,77
-120,24.5,110
-119,24.5,110
-118,24.5,110
-117,24.5,110
-116,24.5,110
-115,24.5,110
-114,24.5,110
-113,24.5,110
-112,24.5,110
-110,24.5,120
-109,24.5,120
-108,24.5,120
-97,24.5,121
-96,24.5,121
-95,24.5,121
-94,24.5,121
-93,24.5,121
-92,24.5,121
-91,24.5,121
-90,24.5,121
-89,24.5,121
-88,24.5,121
-87,24.5,121
-86,24.5,121
-85,24.5,121
-84,24.5,121
-83,24.5,121
-82,24.5,121
-81,24.5,125
-80,24.5,125
-79,24.5,125
-77,24.5,125
-76,24.5,125
-75,24.5,31
-74,24.5,31
-73,24.5,31
-72,24.5,31
-71,24.5,31
-70,24.5,31
-69,24.5,31
-68,24.5,31
-67,24.5,31
-66,24.5,31
-65,24.5,31
-64,24.5,31
-63,24.5,31
-62,24.5,31
-61,24.5,31
-60,24.5,31
-59,24.5,31
-58,24.5,31
-57,24.5,31
-56,24.5,31
-55,24.5,31
-54,24.5,31
-53,24.5,31
-52,24.5,31
-51,24.5,31
-50,24.5,31
-49,24.5,31
-48,24.5,31
-47,24.5,31
-46,24.5,31
-45,24.5,31
-44,24.5,31
-43,24.5,31
-42,24.5,31
-41,24.5,31
-40,24.5,31
-39,24.5,34
-38,24.5,34
-37,24.5,34
-36,24.5,34
-35,24.5,34
-34,24.5,34
-33,24.5,34
-32,24.5,34
-31,24.5,34
-30,24.5,34
-29,24.5,34
-28,24.5,34
-27,24.5,34
-26,24.5,34
-25,24.5,34
-24,24.5,34
-23,24.5,34
-22,24.5,34
-21,24.5,34
-20,24.5,34
-19,24.5,117
-18,24.5,117
-17,24.5,117
-16,24.5,117
36,24.5,123
37,24.5,123
52,24.5,122
53,24.5,122
54,24.5,122
57,24.5,122
58,24.5,122
59,24.5,122
60,24.5,122
61,24.5,122
62,24.5,122
63,24.5,122
64,24.5,122
65,24.5,122
66,24.5,122
67,24.5,122
119,24.5,126
120,24.5,126
122,24.5,118
123,24.5,118
124,24.5,115
125,24.5,115
126,24.5,115
127,24.5,115
128,24.5,115
129,24.5,115
130,24.5,115
131,24.5,61
132,24.5,61
133,24.5,61
134,24.5,61
135,24.5,61
136,24.5,61
137,24.5,61
138,24.5,61
139,24.5,61
140,24.5,61
141,24.5,61
142,24.5,61
143,24.5,61
144,24.5,61
145,24.5,61
146,24.5,61
147,24.5,61
148,24.5,61
149,24.5,61
150,24.5,61
151,24.5,61
152,24.5,61
153,24.5,61
154,24.5,61
155,24.5,61
156,24.5,61
157,24.5,61
158,24.5,61
159,24.5,61
160,24.5,61
161,24.5,61
162,24.5,61
163,24.5,61
164,24.5,61
165,24.5,61
166,24.5,61
167,24.5,61
168,24.5,61
169,24.5,61
170,24.5,61
171,24.5,61
172,24.5,61
173,24.5,61
174,24.5,61
175,24.5,61
176,24.5,61
177,24.5,61
178,24.5,61
179,24.5,61
-179,23.5,61
-178,23.5,61
-177,23.5,61
-176,23.5,61
-175,23.5,61
-174,23.5,77
-173,23.5,77
-172,23.5,77
-171,23.5,77
-170,23.5,77
-169,23.5,124
-168,23.5,124
-167,23.5,124
-166,23.5,124
-165,23.5,124
-164,23.5,124
-163,23.5,124
-162,23.5,124
-161,23.5,124
-160,23.5,124
-159,23.5,77
-158,23.5,77
-157,23.5,77
-156,23.5,77
-155,23.5,77
-154,23.5,77
-153,23.5,77
-152,23.5,77
-151,23.5,77
-150,23.5,77
-149,23.5,77
-148,23.5,77
-147,23.5,77
-146,23.5,77
-145,23.5,77
-144,23.5,77
-143,23.5,77
-142,23.5,77
-141,23.5,77
-140,23.5,77
-139,23.5,77
-138,23.5,77
-137,23.5,77
-136,23.5,77
-135,23.5,77
-134,23.5,77
-133,23.5,77
-132,23.5,77
-131,23.5,77
-130,23.5,77
-129,23.5,77
-128,23.5,77
-127,23.5,77
-126,23.5,77
-125,23.5,77
-124,23.5,77
-123,23.5,77
-122,23.5,77
-121,23.5,77
-120,23.5,110
-119,23.5,110
-118,23.5,110
-117,23.5,110
-116,23.5,110
-115,23.5,110
-114,23.5,110
-113,23.5,110
-112,23.5,110
-111,23.5,110
-109,23.5,120
-108,23.5,120
-107,23.5,120
-97,23.5,121
-96,23.5,121
-95,23.5,121
-94,23.5,121
-93,23.5,121
-92,23.5,121
-91,23.5,121
-90,23.5,121
-89,23.5,121
-88,23.5,121
-87,23.5,121
-86,23.5,121
-85,23.5,121
-84,23.5,121
-83,23.5,125
-82,23.5,125
-81,23.5,125
-80,23.5,125
-79,23.5,125
-78,23.5,125
-77,23.5,125
-76,23.5,125
-75,23.5,125
-74,23.5,31
-73,23.5,31
-72,23.5,31
-71,23.5,31
-70,23.5,31
-69,23.5,31
-68,23.5,31
-67,23.5,31
-66,23.5,31
-65,23.5,31
-64,23.5,31
-63,23.5,31
-62,23.5,31
-61,23.5,31
-60,23.5,31
-59,23.5,31
-58,23.5,31
-57,23.5,31
-56,23.5,31
-55,23.5,31
-54,23.5,31
-53,23.5,31
-52,23.5,31
-51,23.5,31
-50,23.5,31
-49,23.5,31
-48,23.5,31
-47,23.5,31
-46,23.5,31
-45,23.5,31
-44,23.5,31
-43,23.5,31
-42,23.5,31
-41,23.5,31
-40,23.5,31
-39,23.5,34
-38,23.5,34
-37,23.5,34
-36,23.5,34
-35,23.5,34
-34,23.5,34
-33,23.5,34
-32,23.5,34
-31,23.5,34
-30,23.5,34
-29,23.5,34
-28,23.5,34
-27,23.5,34
-26,23.5,34
-25,23.5,34
-24,23.5,34
-23,23.5,34
-22,23.5,34
-21,23.5,34
-20,23.5,34
-19,23.5,117
-18,23.5,117
-17,23.5,117
-16,23.5,117
36,23.5,123
37,23.5,123
38,23.5,123
59,23.5,122
60,23.5,122
61,23.5,122
62,23.5,122
63,23.5,122
64,23.5,122
65,23.5,122
66,23.5,122
67,23.5,122
68,23.5,122
117,23.5,126
118,23.5,126
119,23.5,126
120,23.5,126
122,23.5,115
123,23.5,115
124,23.5,115
125,23.5,115
126,23.5,115
127,23.5,115
128,23.5,115
129,23.5,115
130,23.5,61
131,23.5,61
132,23.5,61
133,23.5,61
134,23.5,61
135,23.5,61
136,23.5,61
137,23.5,61
138,23.5,61
139,23.5,61
140,23.5,61
141,23.5,61
142,23.5,61
143,23.5,61
144,23.5,61
145,23.5,61
146,23.5,61
147,23.5,61
148,23.5,61
149,23.5,61
150,23.5,61
151,23.5,61
152,23.5,61
153,23.5,61
154,23.5,61
155,23.5,61
156,23.5,61
157,23.5,61
158,23.5,61
159,23.5,61
160,23.5,61
161,23.5,61
162,23.5,61
163,23.5,61
164,23.5,61
165,23.5,61
166,23.5,61
167,23.5,61
168,23.5,61
169,23.5,61
170,23.5,61
171,23.5,61
172,23.5,61
173,23.5,61
174,23.5,61
175,23.5,61
176,23.5,61
177,23.5,61
178,23.5,61
179,23.5,61
-179,22.5,61
-178,22.5,61
-177,22.5,61
-176,22.5,61
-175,22.5,61
-174,22.5,77
-173,22.5,77
-172,22.5,77
-171,22.5,77
-170,22.5,77
-169,22.5,77
-168,22.5,77
-167,22.5,77
-166,22.5,77
-165,22.5,77
-164,22.5,124
-163,22.5,124
-162,22.5,124
-161,22.5,124
-160,22.5,124
-159,22.5,124
-158,22.5,77
-157,22.5,77
-156,22.5,77
-155,22.5,77
-154,22.5,77
-153,22.5,77
-152,22.5,77
-151,22.5,77
-150,22.5,77
-149,22.5,77
-148,22.5,77
-147,22.5,77
-146,22.5,77
-145,22.5,77
-144,22.5,77
-143,22.5,77
-142,22.5,77
-141,22.5,77
-140,22.5,77
-139,22.5,77
-138,22.5,77
-137,22.5,77
-136,22.5,77
-135,22.5,77
-134,22.5,77
-133,22.5,77
-132,22.5,77
-131,22.5,77
-130,22.5,77
-129,22.5,77
-128,22.5,77
-127,22.5,77
-126,22.5,77
-125,22.5,77
-124,22.5,77
-123,22.5,77
-122,22.5,77
-121,22.5,77
-120,22.5,77
-119,22.5,77
-118,22.5,110
-117,22.5,110
-116,22.5,110
-115,22.5,110
-114,22.5,110
-113,22.5,110
-112,22.5,110
-111,22.5,110
-110,22.5,110
-109,22.5,120
-108,22.5,120
-107,22.5,120
-106,22.5,120
-97,22.5,121
-96,22.5,121
-95,22.5,121
-94,22.5,121
-93,22.5,121
-92,22.5,121
-91,22.5,121
-90,22.5,121
-89,22.5,121
-88,22.5,121
-87,22.5,121
-86,22.5,121
-85,22.5,125
-83,22.5,125
-82,22.5,125
-79,22.5,125
-78,22.5,125
-77,22.5,125
-76,22.5,125
-75,22.5,125
-74,22.5,125
-73,22.5,31
-72,22.5,31
-71,22.5,31
-70,22.5,31
-69,22.5,31
-68,22.5,31
-67,22.5,31
-66,22.5,31
-65,22.5,31
-64,22.5,31
-63,22.5,31
-62,22.5,31
-61,22.5,31
-60,22.5,31
-59,22.5,31
-58,22.5,31
-57,22.5,31
-56,22.5,31
-55,22.5,31
-54,22.5,31
-53,22.5,31
-52,22.5,31
-51,22.5,31
-50,22.5,31
-49,22.5,31
-48,22.5,31
-47,22.5,31
-46,22.5,31
-45,22.5,31
-44,22.5,31
-43,22.5,31
-42,22.5,31
-41,22.5,31
-40,22.5,31
-39,22.5,34
-38,22.5,34
-37,22.5,34
-36,22.5,34
-35,22.5,34
-34,22.5,34
-33,22.5,34
-32,22.5,34
-31,22.5,34
-30,22.5,34
-29,22.5,34
-28,22.5,34
-27,22.5,34
-26,22.5,34
-25,22.5,34
-24,22.5,34
-23,22.5,34
-22,22.5,34
-21,22.5,34
-20,22.5,34
-19,22.5,117
-18,22.5,117
-17,22.5,117
37,22.5,123
38,22.5,123
39,22.5,123
60,22.5,122
61,22.5,122
62,22.5,122
63,22.5,122
64,22.5,122
65,22.5,122
66,22.5,122
67,22.5,122
68,22.5,122
69,22.5,122
91,22.5,127
114,22.5,126
115,22.5,126
116,22.5,126
117,22.5,126
118,22.5,126
119,22.5,126
120,22.5,126
121,22.5,115
122,22.5,115
123,22.5,115
124,22.5,115
125,22.5,115
126,22.5,115
127,22.5,115
128,22.5,61
129,22.5,61
130,22.5,61
131,22.5,61
132,22.5,61
133,22.5,61
134,22.5,61
135,22.5,61
136,22.5,61
137,22.5,61
138,22.5,61
139,22.5,61
140,22.5,61
141,22.5,61
142,22.5,61
143,22.5,61
144,22.5,61
145,22.5,61
146,22.5,61
147,22.5,61
148,22.5,61
149,22.5,61
150,22.5,61
151,22.5,61
152,22.5,61
153,22.5,61
154,22.5,61
155,22.5,61
156,22.5,61
157,22.5,61
158,22.5,61
159,22.5,61
160,22.5,61
161,22.5,61
162,22.5,61
163,22.5,61
164,22.5,61
165,22.5,61
166,22.5,61
167,22.5,61
168,22.5,61
169,22.5,61
170,22.5,61
171,22.5,61
172,22.5,61
173,22.5,61
174,22.5,61
175,22.5,61
176,22.5,61
177,22.5,61
178,22.5,61
179,22.5,61
-179,21.5,61
-178,21.5,61
-177,21.5,61
-176,21.5,61
-175,21.5,61
-174,21.5,77
-173,21.5,77
-172,21.5,77
-171,21.5,77
-170,21.5,77
-169,21.5,77
-168,21.5,77
-167,21.5,77
-166,21.5,77
-165,21.5,77
-164,21.5,77
-163,21.5,77
-162,21.5,124
-161,21.5,124
-160,21.5,124
-159,21.5,124
-157,21.5,124
-156,21.5,77
-155,21.5,77
-154,21.5,77
-153,21.5,77
-152,21.5,77
-151,21.5,77
-150,21.5,77
-149,21.5,77
-148,21.5,77
-147,21.5,77
-146,21.5,77
-145,21.5,77
-144,21.5,77
-143,21.5,77
-142,21.5,77
-141,21.5,77
-140,21.5,77
-139,21.5,77
-138,21.5,77
-137,21.5,77
-136,21.5,77
-135,21.5,77
-134,21.5,77
-133,21.5,77
-132,21.5,77
-131,21.5,77
-130,21.5,77
-129,21.5,77
-128,21.5,77
-127,21.5,77
-126,21.5,77
-125,21.5,77
-124,21.5,77
-123,21.5,77
-122,21.5,77
-121,21.5,77
-120,21.5,77
-119,21.5,77
-118,21.5,77
-117,21.5,77
-116,21.5,77
-115,21.5,77
-114,21.5,128
-113,21.5,128
-112,21.5,128
-111,21.5,128
-110,21.5,128
-109,21.5,128
-108,21.5,128
-107,21.5,128
-106,21.5,128
-97,21.5,121
-96,21.5,121
-95,21.5,121
-94,21.5,121
-93,21.5,121
-92,21.5,121
-91,21.5,121
-90,21.5,121
-89,21.5,121
-86,21.5,125
-85,21.5,125
-84,21.5,125
-82,21.5,125
-81,21.5,125
-80,21.5,125
-79,21.5,125
-76,21.5,125
-75,21.5,125
-74,21.5,125
-73,21.5,125
-72,21.5,125
-71,21.5,125
-70,21.5,31
-69,21.5,31
-68,21.5,31
-67,21.5,31
-66,21.5,31
-65,21.5,31
-64,21.5,31
-63,21.5,31
-62,21.5,31
-61,21.5,31
-60,21.5,31
-59,21.5,31
-58,21.5,31
-57,21.5,31
-56,21.5,31
-55,21.5,31
-54,21.5,31
-53,21.5,31
-52,21.5,31
-51,21.5,31
-50,21.5,31
-49,21.5,31
-48,21.5,31
-47,21.5,31
-46,21.5,31
-45,21.5,31
-44,21.5,31
-43,21.5,31
-42,21.5,31
-41,21.5,31
-40,21.5,31
-39,21.5,34
-38,21.5,34
-37,21.5,34
-36,21.5,34
-35,21.5,34
-34,21.5,34
-33,21.5,34
-32,21.5,34
-31,21.5,34
-30,21.5,34
-29,21.5,34
-28,21.5,34
-27,21.5,34
-26,21.5,34
-25,21.5,34
-24,21.5,34
-23,21.5,34
-22,21.5,34
-21,21.5,34
-20,21.5,34
-19,21.5,117
-18,21.5,117
-17,21.5,117
37,21.5,123
38,21.5,123
39,21.5,123
60,21.5,122
61,21.5,122
62,21.5,122
63,21.5,122
64,21.5,122
65,21.5,122
66,21.5,122
67,21.5,122
68,21.5,122
69,21.5,122
88,21.5,127
89,21.5,127
90,21.5,127
91,21.5,127
92,21.5,127
109,21.5,126
111,21.5,126
112,21.5,126
113,21.5,126
114,21.5,126
115,21.5,126
116,21.5,126
117,21.5,126
118,21.5,126
119,21.5,126
120,21.5,126
121,21.5,126
122,21.5,115
123,21.5,115
124,21.5,61
125,21.5,61
126,21.5,61
127,21.5,61
128,21.5,61
129,21.5,61
130,21.5,61
131,21.5,61
132,21.5,61
133,21.5,61
134,21.5,61
135,21.5,61
136,21.5,61
137,21.5,61
138,21.5,61
139,21.5,61
140,21.5,61
141,21.5,61
142,21.5,61
143,21.5,61
144,21.5,61
145,21.5,61
146,21.5,61
147,21.5,61
148,21.5,61
149,21.5,61
150,21.5,61
151,21.5,61
152,21.5,61
153,21.5,61
154,21.5,61
155,21.5,61
156,21.5,61
157,21.5,61
158,21.5,61
159,21.5,61
160,21.5,61
161,21.5,61
162,21.5,61
163,21.5,61
164,21.5,61
165,21.5,61
166,21.5,61
167,21.5,61
168,21.5,61
169,21.5,61
170,21.5,61
171,21.5,61
172,21.5,61
173,21.5,61
174,21.5,61
175,21.5,61
176,21.5,61
177,21.5,61
178,21.5,61
179,21.5,61
-179,20.5,61
-178,20.5,61
-177,20.5,61
-176,20.5,61
-175,20.5,61
-174,20.5,77
-173,20.5,77
-172,20.5,77
-171,20.5,77
-170,20.5,77
-169,20.5,77
-168,20.5,77
-167,20.5,77
-166,20.5,77
-165,20.5,77
-164,20.5,77
-163,20.5,77
-162,20.5,77
-161,20.5,124
-160,20.5,124
-159,20.5,124
-158,20.5,124
-157,20.5,124
-156,20.5,124
-155,20.5,124
-154,20.5,77
-153,20.5,77
-152,20.5,77
-151,20.5,77
-150,20.5,77
-149,20.5,77
-148,20.5,77
-147,20.5,77
-146,20.5,77
-145,20.5,77
-144,20.5,77
-143,20.5,77
-142,20.5,77
-141,20.5,77
-140,20.5,77
-139,20.5,77
-138,20.5,77
-137,20.5,77
-136,20.5,77
-135,20.5,77
-134,20.5,77
-133,20.5,77
-132,20.5,77
-131,20.5,77
-130,20.5,77
-129,20.5,77
-128,20.5,77
-127,20.5,77
-126,20.5,77
-125,20.5,77
-124,20.5,77
-123,20.5,77
-122,20.5,77
-121,20.5,77
-120,20.5,77
-119,20.5,77
-118,20.5,77
-117,20.5,77
-116,20.5,77
-115,20.5,77
-114,20.5,77
-113,20.5,77
-112,20.5,128
-111,20.5,128
-110,20.5,128
-109,20.5,128
-108,20.5,128
-107,20.5,128
-106,20.5,128
-97,20.5,121
-96,20.5,121
-95,20.5,121
-94,20.5,121
-93,20.5,121
-92,20.5,121
-91,20.5,121
-87,20.5,125
-86,20.5,125
-85,20.5,125
-84,20.5,125
-83,20.5,125
-82,20.5,125
-81,20.5,125
-80,20.5,125
-79,20.5,125
-78,20.5,125
-74,20.5,125
-73,20.5,125
-72,20.5,125
-71,20.5,125
-70,20.5,125
-69,20.5,31
-68,20.5,31
-67,20.5,31
-66,20.5,31
-65,20.5,31
-64,20.5,31
-63,20.5,31
-62,20.5,31
-61,20.5,31
-60,20.5,31
-59,20.5,31
-58,20.5,31
-57,20.5,31
-56,20.5,31
-55,20.5,31
-54,20.5,31
-53,20.5,31
-52,20.5,31
-51,20.5,31
-50,20.5,31
-49,20.5,31
-48,20.5,31
-47,20.5,31
-46,20.5,31
-45,20.5,31
-44,20.5,31
-43,20.5,31
-42,20.5,31
-41,20.5,31
-40,20.5,31
-39,20.5,34
-38,20.5,34
-37,20.5,34
-36,20.5,34
-35,20.5,34
-34,20.5,34
-33,20.5,34
-32,20.5,34
-31,20.5,34
-30,20.5,34
-29,20.5,34
-28,20.5,34
-27,20.5,34
-26,20.5,34
-25,20.5,34
-24,20.5,34
-23,20.5,34
-22,20.5,34
-21,20.5,34
-20,20.5,117
-19,20.5,117
-18,20.5,117
-17,20.5,117
38,20.5,123
39,20.5,123
59,20.5,122
60,20.5,122
61,20.5,122
62,20.5,122
63,20.5,122
64,20.5,122
65,20.5,122
66,20.5,122
67,20.5,122
68,20.5,122
69,20.5,122
70,20.5,122
71,20.5,122
72,20.5,122
87,20.5,127
88,20.5,127
